lat;lng;name;portsCount;portsComment
45.428495;29.578457;TOKA #980 Moncastro Glamping (Одеська обл., Ізмаїльський район, територія Вилківської міської раді в урочищі Вилківські піски квартал 10,11);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
49.830249;23.941422;TOKA #981 Chehovych Roastery (м. Львів, вул. Данила Апостола, 14-А);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
49.803565;24.073252;TOKA #982 Pasichna 171 (вул. Пасічна, 171, м. Львів, Львівська обл.);3;\n        \n         Type 2 - вільний - 14.99 ₴/⚡ Type 1 - зайнятий - 14.99 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡
50.423615;30.43862;TOKA #983 AvtoZerkala (м. Київ, вул. Новопольова, 67-а);2;\n        \n         Type 1 - вільний - 9.00 ₴/⚡ Type 2 Plug - вільний - 9.00 ₴/⚡
49.798068;24.048139;TOKA #993  Eco Status -Shuvar (просп. Червоної Калини, 36, Львів);3;\n        \n         Type 1 - зайнятий - 15.99 ₴/⚡ Type 2 Plug - зайнятий - 15.99 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
50.624823;26.245636;TOKA #998  OnCharger (м. Рівне, вул. Шевченка , буд. 83);1;\n        \n         Type 2 Plug - вільний - 9.99 ₴/⚡
50.395553;30.619444;TOKA #999 Bazhana 10 (м. Київ просп. Бажана, 10);3;\n        \n         GB/T AC - зайнятий - 9.00 ₴/⚡ Type 1 - зайнятий - 9.00 ₴/⚡ Type 2 Plug - зайнятий - 9.00 ₴/⚡
50.488;30.474645;TOKA #996 Freedom Hall Fast Charger (м. Київ, вул. Кирилівська, 134);3;\n        \n         CCS 2 - вільний - 15.99 ₴/⚡ GB/T DC - вільний - 15.99 ₴/⚡ CHAdeMO - вільний - 14.99 ₴/⚡
48.473908;34.985688;TOKA #1012 NVP RICH Fast Charger (м. Дніпро вул. Мічурина 9);2;\n        \n         CCS 2 - вільний - 15.99 ₴/⚡ GB/T DC - вільний - 15.99 ₴/⚡
49.074764;33.405936;TOKA #1038 SEM UKRAINA (Полтавська обл., м. Кременчук, вул. Небесної Сотні, 66-Г);2;\n        \n         Type 1 - вільний - 13.99 ₴/⚡ Type 1 - вільний - 13.99 ₴/⚡
50.429804;30.484354;TOKA #893 Private station (Київ, вул. Генерала Шаповала, 2);2;\n        \n         Type 2 - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
50.473819;30.516497;TOKA #2011 Turivska 40 Fast Charger (м. Київ, вул. Турівська, 40);4;\n        \n         CHAdeMO - вільний - 15.75 ₴/⚡ CCS 2 - вільний - 15.75 ₴/⚡ Type 2 Plug - вільний - 15.00 ₴/⚡ GB/T DC - вільний - 15.75 ₴/⚡
49.807466;23.978358;TOKA #1027 Victoria Gardens (м. Львів, вул. Кульпарківська, 226-А);3;\n        \n         Type 1 - вільний - 13.99 ₴/⚡ Type 1 - вільний - 13.99 ₴/⚡ Type 2 - вільний - 13.99 ₴/⚡
49.790903;24.057609;TOKA #969 FAST LevCharge - Sykhiv (просп. Червоної Калини, 66, м. Львів);3;\n        \n         CCS 2 - вільний - 18.99 ₴/⚡ GB/T DC - вільний - 18.99 ₴/⚡ CHAdeMO - вільний - 17.99 ₴/⚡
50.431065;30.664154;TOKA #883 EVoltiq Boryspilska (м. Київ, вул. Бориспільська 9);3;\n        \n         CCS 2 - вільний - 17.99 ₴/⚡ GB/T DC - вільний - 17.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡
50.615916;26.216436;TOKA #836 Private station (Рівненська область  Рівненський Р-н Рівне Тараса Козлишина 13);3;\n        \n         GB/T AC - вільний - 0.00 ₴/⚡ Type 1 - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
50.35209;30.4925;TOKA #1033 MHP (м. Київ, вул. Академіка Заболотного, 158);2;\n        \n         Type 2 - вільний - 8.99 ₴/⚡ Type 2 Plug - вільний - 8.99 ₴/⚡
49.313957;28.48703;TOKA #2019 Market+ Fast Charger (Вінницька обл., с. Стрижавка, вул. Київська, 222);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡
49.601464;34.532899;TOKA #957 Ddrive Fast Charger (м. Полтава, вул. Зінківська 6-а);2;\n        \n         CCS 2 - невідомий - 16.49 ₴/⚡ GB/T DC - невідомий - 16.49 ₴/⚡
50.472908;30.454127;TOKA #3008 WOG Gas Station Fast Charger (вул. Юрія Іллєнка, 50а, м. Київ);3;\n        \n         CCS 2 - вільний - 15.90 ₴/⚡ CHAdeMO - вільний - 15.90 ₴/⚡ Type 2 Plug - вільний - 12.90 ₴/⚡
49.816782;23.925388;TOKA #1030 ShypShyna (вул. Городоцька, 357, м. Львів);3;\n        \n         GB/T AC - вільний - 11.99 ₴/⚡ Type 1 - вільний - 11.99 ₴/⚡ Type 2 Plug - вільний - 11.99 ₴/⚡
49.314089;28.486963;TOKA #2016 Market+ Fast Charger (Вінницька обл., с. Стрижавка, вул. Київська, 222);2;\n        \n         CCS 2/GBT DC - вільний - 16.99 ₴/⚡ CCS 2/GBT DC - вільний - 16.99 ₴/⚡
51.316432;26.618037;TOKA #976 Treid Avto [Piano coffee] (Рівненська обл., м. Сарни, вул. Варшавська 4-а);3;\n        \n         Type 1 - вільний - 13.99 ₴/⚡ Type 1 - вільний - 13.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡
48.912365;24.739589;TOKA #2003 Intelkom-1 Fast Charger (м. Івано-Франківськ, вул. Микитинецька 7е,7є);4;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡
50.418981;30.494707;TOKA #977 Private (вул. М. Амосова 4);1;\n        \n         Type 2 - зайнятий - 0.00 ₴/⚡
47.900309;30.126759;TOKA #1036 Archepytivka Fast Charger (Одеська обл., Любашівський р-н., с. Арчепитівка, вул. Дачна);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡
47.582022;34.34517;TOKA #812 Private station ();3;\n        \n         Type 2 Plug - невідомий - 0.00 ₴/⚡ GB/T AC - невідомий - 0.00 ₴/⚡ GB/T AC - невідомий - 0.00 ₴/⚡
0.0;0.0;TOKA #813 Private station ();3;\n        \n         GB/T AC - зайнятий - 0.00 ₴/⚡ GB/T AC - зайнятий - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
50.378421;30.701734;TOKA SERVICE #900 ();1;\n        \n         Type 2 Plug - вільний - 0.00 ₴/⚡
50.28715;28.815156;TOKA #3000 WOG Gas Station Fast Charger ( Житомирська обл., с. Глибочиця, автодорога Київ-Чоп км 127+990 (праворуч));3;\n        \n         CCS 2/GBT DC - вільний - 16.90 ₴/⚡ CCS 2/GBT DC - вільний - 16.90 ₴/⚡ Type 2 Plug - вільний - 13.90 ₴/⚡
50.28685;28.815156;TOKA #3003 WOG Gas Station Fast Charger ( Житомирська обл., с. Глибочиця, автодорога Київ-Чоп км 127+990 (праворуч));3;\n        \n         CCS 2/GBT DC - вільний - 16.90 ₴/⚡ CHAdeMO - вільний - 16.90 ₴/⚡ Type 2 Plug - вільний - 13.90 ₴/⚡
50.28705;28.815156;TOKA #3001 WOG Gas Station Fast Charger ( Житомирська обл., с. Глибочиця, автодорога Київ-Чоп км 127+990 (праворуч));3;\n        \n         CCS 2/GBT DC - вільний - 16.90 ₴/⚡ CHAdeMO - вільний - 16.90 ₴/⚡ Type 2 Plug - вільний - 13.90 ₴/⚡
50.283496;30.346171;TOKA #990 EVoltiq Dolyna Fey (Боярське лісництво, кв. 103, виділ 9, буд. 1, м. Боярка, Київська обл.);3;\n        \n         CCS 2 - вільний - 17.99 ₴/⚡ GB/T DC - вільний - 17.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡
50.457797;30.629949;TOKA #1041 Krakowska 27-A (м. Київ, вул. Краківська, 27-А);3;\n        \n         GB/T AC - вільний - 10.50 ₴/⚡ Type 1 - вільний - 10.50 ₴/⚡ Type 2 Plug - зайнятий - 10.50 ₴/⚡
50.401542;30.630118;TOKA #1042 Sribnokilska 3-A (м. Київ вул. Срібнокільська 3а);3;\n        \n         GB/T AC - зайнятий - 9.00 ₴/⚡ Type 1 - зайнятий - 9.00 ₴/⚡ Type 2 Plug - зайнятий - 9.00 ₴/⚡
48.943031;24.728774;TOKA #2004 Intelkom-2 Fast Charger (вул.  Максимовича  15  м-15с,  м.  Івано-Франківськ);4;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡
50.604201;26.401877;TOKA #577 OKKO Gas Station Fast Charger (Рівненська обл., с. Біла Криниця, вул. Рівненська, 112);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ CCS 2 - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
48.322493;24.47217;TOKA #973 Skogur Home & Resort (Івано-Франківська обл., Надвірнянський район, с. Яблуниця, вул. Діл, 176-Д);3;\n        \n         GB/T AC - вільний - 17.99 ₴/⚡ Type 1 - вільний - 17.99 ₴/⚡ Type 2 Plug - вільний - 17.99 ₴/⚡
50.378345;30.70303;TOKA #2014 Head office Fast Charger (вул. Володимира Заболотного, 1А, Київ);4;\n        \n         CHAdeMO - вільний - 15.99 ₴/⚡ CCS 2/CCS 1 - вільний - 15.99 ₴/⚡ Type 2 - вільний - 12.99 ₴/⚡ GB/T DC - вільний - 15.99 ₴/⚡
50.28675;28.815156;TOKA #3004 WOG Gas Station ( Житомирська обл., с. Глибочиця, автодорога Київ-Чоп км 127+990 (праворуч));3;\n        \n         GB/T AC - вільний - 13.90 ₴/⚡ Type 1 - вільний - 13.90 ₴/⚡ Type 2 Plug - вільний - 13.90 ₴/⚡
49.09073;33.42574;TOKA #2017 City Mall Fast Charger (вул. Київська, 5-А, м. Кременчук, Полтавська обл.);2;\n        \n         CCS 2 - вільний - 15.99 ₴/⚡ GB/T DC - вільний - 15.99 ₴/⚡
0.0;0.0;TOKA #1054 ();1;\n        \n         Type 2 - невідомий - 0.00 ₴/⚡
50.28695;28.815156;TOKA #3002 WOG Gas Station Fast Charger ( Житомирська обл., с. Глибочиця, автодорога Київ-Чоп км 127+990 (праворуч));3;\n        \n         CCS 2/GBT DC - вільний - 16.90 ₴/⚡ CCS 2/GBT DC - вільний - 16.90 ₴/⚡ Type 2 Plug - вільний - 13.90 ₴/⚡
50.627416;30.421601;TOKA #1056 PARTS LAND TESLA (Київська обл., с. Нові Петрівці, вул. Ягідна 3-А);3;\n        \n         GB/T AC - вільний - 11.11 ₴/⚡ Type 1 - вільний - 11.11 ₴/⚡ Type 2 Plug - вільний - 11.11 ₴/⚡
50.394868;24.237507;TOKA #2023 FAST LevCharge - Krystynopil  (просп. Тараса Шевченка, 5-а, м. Червоноград, Львівська обл.);3;\n        \n         CCS 2 - вільний - 17.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡
50.252346;28.658211;TOKA #1098 Eko-Market Fast Charger (вул. Мала Бердичівська, 2/7, м. Житомир);3;\n        \n         CCS 2 - вільний - 17.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 13.99 ₴/⚡
50.329709;26.533147;TOKA #1076 Mebleva (Острог, Рівненська область, Вул. Східна, 82);3;\n        \n         GB/T AC - вільний - 11.90 ₴/⚡ Type 1 - вільний - 11.90 ₴/⚡ Type 2 Plug - вільний - 11.90 ₴/⚡
49.843678;24.006441;TOKA #2030 FAST LevCharge Velyka Brytaniya (вул. Шевченко, 25,  м. Львів);3;\n        \n         CCS 2 - вільний - 18.99 ₴/⚡ CHAdeMO - вільний - 17.99 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
50.43167;30.487839;TOKA #1058 Market operator (м. Київ, вул. Мокра, 14 Б);3;\n        \n         GB/T AC - вільний - 12.70 ₴/⚡ Type 1 - зайнятий - 12.70 ₴/⚡ Type 2 Plug - зайнятий - 12.70 ₴/⚡
50.324732;30.569507;TOKA #1051 Olympic base [тільки для відвідувачів центру] ( м. Київ, Столичне шосе, 19);1;\n        \n         Type 2 Plug - вільний - 12.99 ₴/⚡
48.354069;24.419786;TOKA #1069 Premium Hotel&SPA (Івано-Франківська обл., Буковель с. Паляниця, вул. Вишня, 592);3;\n        \n         GB/T AC - вільний - 15.99 ₴/⚡ Type 1 - вільний - 15.99 ₴/⚡ Type 2 Plug - відключений - 15.99 ₴/⚡
50.324817;30.569608;TOKA #1053 Olympic base [тільки для відвідувачів центру] ( м. Київ, Столичне шосе, 19);1;\n        \n         Type 2 Plug - вільний - 12.99 ₴/⚡
50.324832;30.569617;TOKA #1055 Olympic base [тільки для відвідувачів центру] (м. Київ, Столичне шосе, 19);1;\n        \n         Type 2 Plug - вільний - 12.99 ₴/⚡
50.620661;26.229743;TOKA #1081 Optima Collection Bergschloss Rivne (вул. Петра Могили, 14, м. Рівне);3;\n        \n         GB/T AC - невідомий - 12.99 ₴/⚡ Type 1 - невідомий - 12.99 ₴/⚡ Type 2 Plug - невідомий - 12.99 ₴/⚡
50.423422;30.427348;TOKA #1083 Otrada (м. Київ, просп. Відрадний, 93/2);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
46.957616;31.988633;TOKA #1085 Private station (м. Миколаїв, вул. Радісна 9);3;\n        \n         Type 2 - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
46.957616;31.988633;TOKA #1086 Private station (м. Миколаїв, вул. Радісна 9);2;\n        \n         Type 2 Plug - вільний - 0.00 ₴/⚡ Type 2 Plug - вільний - 0.00 ₴/⚡
50.462638;30.495297;TOKA #1088 Mirax (вул. Глибочицька, 43, м. Київ);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
49.865016;24.03014;TOKA #1092 AZUZ-Linkolna (м. Львів, вул. Авраама Лінкольна, 8);3;\n        \n         GB/T AC - вільний - 14.99 ₴/⚡ Type 1 - вільний - 14.99 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡
50.43598;30.622879;TOKA #1072 Comfort Town - Sport Life [тільки для мешканців] (м. Київ вул. Регенераторна, 4-б);3;\n        \n         GB/T AC - вільний - 10.50 ₴/⚡ Type 1 - зайнятий - 10.50 ₴/⚡ Type 2 Plug - вільний - 10.50 ₴/⚡
48.352598;29.124756;TOKA #1091 (Коріатовичів,25);2;\n        \n         Type 2 - невідомий - 12.50 ₴/⚡ Type 2 - невідомий - 12.50 ₴/⚡
48.433613;24.570038;TOKA #1049 Wellland (вул. Івана Франка, 12/1а, Яремче, Івано-Франківська обл.);3;\n        \n         GB/T AC - вільний - 16.99 ₴/⚡ Type 1 - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 16.99 ₴/⚡
49.209117;23.676427;TOKA #1095 EcoStatus - Shepilska (урочище Шепільське, 1, Довголука, Львівська обл.);2;\n        \n         Type 2 Plug - вільний - 15.99 ₴/⚡ Type 1 - вільний - 15.99 ₴/⚡
48.43372;22.762397;TOKA #1093 BRSM Fast Charger (вул. Мукачівська, 1В, с. Верхній Коропець, Закарпатська обл.);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡
50.452322;30.640336;TOKA #991 EVoltiq FIM Center (м. Київ, вул. Якова Гніздовського, 1);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
49.601363;34.533035;TOKA #2041 Ddrive Fast Charger (м. Полтава, вул. Зінківська 6-а);2;\n        \n         GB/T DC - невідомий - 16.48 ₴/⚡ CCS 2 - невідомий - 16.90 ₴/⚡
49.314112;28.487055;TOKA #2043 Market+ Fast Charger (Вінницька обл., с. Стрижавка, вул. Київська, 222);2;\n        \n         CCS 2/GBT DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 15.99 ₴/⚡
50.573186;30.215823;TOKA #1068 Synergia (Київська обл. смт. Гостомель, вул. Мирна, 3);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.948921;28.643924;TOKA #1099 SVD (Житомирська обл., м. Коростень, вул. Грушевського б. 9-а);3;\n        \n         GB/T AC - невідомий - 14.99 ₴/⚡ Type 1 - невідомий - 14.99 ₴/⚡ Type 2 Plug - невідомий - 14.99 ₴/⚡
48.357282;24.423504;TOKA #1025 Didukh Eco Hotel & Spa (Івано-Франківська обл., с. Поляниця, вулиця Урочище Вишні 431);2;\n        \n         GB/T AC - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 16.99 ₴/⚡
48.198974;22.62431;TOKA #1101 Magnum (вул. Богдана Хмельницького, 112/4, Берегове, Закарпатська обл.);2;\n        \n         Type 1 - вільний - 18.99 ₴/⚡ Type 2 Plug - вільний - 18.99 ₴/⚡
49.437868;32.011368;TOKA #2044 VIP MYYKA Fast Charger (вулиця Ярославська, 7, Черкаси);4;\n        \n         CHAdeMO - вільний - 15.49 ₴/⚡ CCS 2 - вільний - 15.49 ₴/⚡ Type 2 - вільний - 15.49 ₴/⚡ GB/T DC - вільний - 15.49 ₴/⚡
47.582022;34.34517;TOKA #1102 Private station (просп. Трубніков 56 м. Нікополь);3;\n        \n         GB/T AC - вільний - 0.00 ₴/⚡ GB/T AC - вільний - 0.00 ₴/⚡ Type 2 Plug - зайнятий - 0.00 ₴/⚡
50.351991;30.9494;TOKA #1103 Sinsay (Київська обл., м. Борисполь Київський шлях, 68);3;\n        \n         GB/T AC - вільний - 15.59 ₴/⚡ Type 1 - вільний - 15.59 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
46.436725;30.646902;TOKA #992 | Odessa hub | toka 220 (м.Одесса, вул. Базова 10);3;\n        \n         Type 2 - вільний - 12.99 ₴/⚡ GB/T AC - вільний - 12.99 ₴/⚡ GB/T AC - вільний - 12.99 ₴/⚡
50.480922;30.490169;TOKA #2102 OKKO Gas Station Fast Charger (м. Київ, вул. Новокостянтинівська, 4-Ж);4;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
46.47938;30.690966;TOKA #2106 OKKO Gas Station Fast Charger (вул.  Саймона Літмана (Пестеля), 2А, Одеса);4;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 15.99 ₴/⚡ Type 2 Plug - зайнятий - 12.99 ₴/⚡
48.486376;35.063113;TOKA #2108 OKKO Gas Station Fast Charger (м. Дніпро, вул. Любарського, 2 М);4;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 15.99 ₴/⚡ Type 2 Plug - зайнятий - 12.99 ₴/⚡
48.486444;35.063306;TOKA #2109 OKKO Gas Station Fast Charger (м. Дніпро, вул. Любарського, 2 М);4;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CCS 2 - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
48.548346;35.073624;TOKA #2107 OKKO Gas Station Fast Charger (територія Ювілейної с/р, автодорога Знам'янка-Луганськ-Ізварине, 222-ий км);4;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
49.80146;30.108402;TOKA #2110 OKKO Gas Station Fast Charger (Київська обл., м. Біла Церква, вул. Героїв 72-ї бригади, 55);4;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.493231;30.46819;TOKA #1112 Lider billiards Fast Charger (вул. Семена Скляренка, 5, Київ );3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ CCS 2 - вільний - 16.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
49.82194;24.160631;TOKA #1064 EVoltiq BRSM Fast Charger (Кільцева дорога 2-б, с.Підберезівці, Львівська обл.);3;\n        \n         CCS 2 - вільний - 17.99 ₴/⚡ GB/T DC - вільний - 17.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡
50.493367;30.468484;TOKA #1106 Lider billiards  (вул. Семена Скляренка, 5, Київ);3;\n        \n         Type 2 - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡
50.493268;30.468268;TOKA #2046 Lider billiards Fast Charger (вул. Семена Скляренка, 5, Київ );3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡
48.214247;22.658131;TOKA #1117 Zhayvoronok pachirta (Закарпатська обл., м. Берегове, вул. Шевченка, 121);2;\n        \n         Type 1 - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
50.469015;30.397655;TOKA #1124 Fayna Town [тільки для мешканців] (м. Київ, вул. Салютна, 2 );3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.469222;30.400782;TOKA #1123 Fayna Town [тільки для мешканців]  (м. Київ, вул. Салютна, 2);2;\n        \n         Type 2 Plug - зайнятий - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.469293;30.399647;TOKA #1125 Fayna Town [тільки для мешканців] (м. Київ, вул. Салютна, 2);3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - зайнятий - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.469191;30.402226;TOKA #1121 Fayna Town [тільки для мешканців] (м. Київ, вул. Салютна, 2 );3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - зайнятий - 12.99 ₴/⚡ Type 2 Plug - зайнятий - 12.99 ₴/⚡
50.47109;30.39684;TOKA #1120 Fayna Town kolehium A+  [тільки для відвідувачів закладу]  ( м. Київ, вул. Салютна, 2 );2;\n        \n         Type 2 Plug - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡
50.516326;30.60214;TOKA #1132 RAYON ( м. Київ, вул. Миколи Лаврухіна, 4 );3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.448737;30.298735;TOKA #1131 USCRF (проспект Перемоги, 151, Київ);3;\n        \n         Type 1 - вільний - 15.16 ₴/⚡ Type 1 - вільний - 15.16 ₴/⚡ Type 2 Plug - вільний - 15.16 ₴/⚡
49.837289;24.029101;TOKA #1116  LevCharge -Skoryka (вул. Мирослава Скорика, 18, Львів);3;\n        \n         GB/T AC - вільний - 14.99 ₴/⚡ Type 1 - зайнятий - 14.99 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡
50.354215;30.950052;TOKA #1134 Sports school Fast Charger (Київська обл., м. Бориспіль, вул. 1-го травня, 4);3;\n        \n         CCS 2 - вільний - 17.49 ₴/⚡ GB/T DC - вільний - 17.49 ₴/⚡ CHAdeMO - вільний - 16.49 ₴/⚡
46.58327;30.793154;TOKA #1119 City Center Kotovsky (м. Одеса, вул. Давида Ойстраха, 32 );3;\n        \n         GB/T AC - вільний - 15.99 ₴/⚡ Type 1 - вільний - 15.99 ₴/⚡ Type 2 Plug - вільний - 15.99 ₴/⚡
50.25447;28.692025;TOKA #1060 STO, AZS, Stoyanka (м. Житомир, вул. Корольова, 21-б (заїзд з вулиці Шевченка ));2;\n        \n         Type 2 Plug - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.254461;28.691784;TOKA #1135 STO, AZS, Stoyanka (м. Житомир, вул. Корольова, 21-б (заїзд з вулиці Шевченка ) );2;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡
50.254465;28.691934;TOKA #1136 STO, AZS, Stoyanka (м. Житомир, вул. Корольова, 21-б (заїзд з вулиці Шевченка ) );3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡ Type 2 Plug - вільний - 12.99 ₴/⚡
50.254465;28.691857;TOKA #1137 STO, AZS, Stoyanka (м. Житомир, вул. Корольова, 21-б (заїзд з вулиці Шевченка ) );3;\n        \n         GB/T AC - вільний - 12.99 ₴/⚡ GB/T AC - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡
49.287642;28.475443;TOKA #2051 HAVAL Fast Charger (Вінницька обл., с. Стрижавка, вул.  Київська, 4);3;\n        \n         CCS 2 - вільний - 16.99 ₴/⚡ GB/T DC - вільний - 16.99 ₴/⚡ CHAdeMO - вільний - 16.99 ₴/⚡
48.379081;30.47461;TOKA #2055 Lux Wash Fast Charger (Кіровоградська область, Голованівський район, смт. Голованівськ, вул. Соборна 124);4;\n        \n         CCS 2 - вільний - 12.99 ₴/⚡ GB/T DC - вільний - 12.99 ₴/⚡ CCS 2 - вільний - 12.99 ₴/⚡ Type 2 - вільний - 12.99 ₴/⚡
48.512222;32.253525;TOKA #1148 NISSAN ( просп. Винниченка, 2, м. Кропивницький );2;\n        \n         Type 2 Plug - вільний - 12.99 ₴/⚡ Type 1 - вільний - 12.99 ₴/⚡
49.869326;24.011955;TOKA #1181 AZUZ-Holosko (вул. Під Голоском, 2а, Львів);3;\n        \n         GB/T AC - вільний - 13.99 ₴/⚡ Type 1 - вільний - 14.99 ₴/⚡ Type 2 Plug - вільний - 14.99 ₴/⚡
50.434607;30.501311;TOKA #1133 Europassage [доступ обмежено] (м. Київ, вул.Сім'ї Прахових, 58/10);2;\n        \n         GB/T AC - вільний - 11.99 ₴/⚡ Type 1 - вільний - 11.99 ₴/⚡
49.771363;24.002378;TOKA #2059 Epicentr Fast Charger (Львівська обл., с. Сокільники, вул. Зубрівська, 27);4;\n        \n         CHAdeMO - вільний - 16.49 ₴/⚡ CCS 2/CCS 1 - вільний - 16.49 ₴/⚡ Type 2 - вільний - 12.99 ₴/⚡ GB/T DC - вільний - 16.49 ₴/⚡
